,Unnamed: 0.1,Unnamed: 0,date,RV,RV_weekly,RV_monthly
2743,2743,2743,2021-04-19,0.0075483290961634,0.006939230085399606,0.007790378081373009
2744,2744,2744,2021-04-20,0.0068610877123405,0.0068931355537148655,0.007642966624683762
2745,2745,2745,2021-04-21,0.0046862384938441,0.006886300882030445,0.0073246222678395945
2746,2746,2746,2021-04-22,0.0039994718610661,0.006212009833099825,0.00697620864059822
2747,2747,2747,2021-04-23,0.0062341836267109,0.005865862158025006,0.006590877400917305
2748,2748,2748,2021-04-26,0.0106745268287317,0.006491101704538665,0.006378869103280557
2749,2749,2749,2021-04-27,0.0065734503520553,0.006433574232481626,0.006409986150527157
2750,2750,2750,2021-04-28,0.0059286532563052,0.006682057184973845,0.006170561074053886
2751,2751,2751,2021-04-29,0.0077230397988117,0.007426770772522966,0.0062914861834904
2752,2752,2752,2021-04-30,0.0061708676598478,0.0074141075791503445,0.0063113610686889995
2753,2753,2753,2021-05-06,0.0124022748196794,0.007759657177339886,0.006698455522448781
2754,2754,2754,2021-05-07,0.0081300140983583,0.008070969926600485,0.00685835578563448
2755,2755,2755,2021-05-10,0.0120805713393981,0.009301353543219065,0.007249083742379766
2756,2756,2756,2021-05-11,0.0114675841454885,0.010050262412554425,0.007591597851361891
2757,2757,2757,2021-05-12,0.0069247351038286,0.010201035901350585,0.007689993973198101
2758,2758,2758,2021-05-13,0.0100428113931644,0.009729143216047585,0.00796561649066518
2759,2759,2759,2021-05-14,0.0099013426790017,0.010083408932176265,0.007833190647410967
2760,2760,2760,2021-05-17,0.0075341744129481,0.009174129546886265,0.007854267506562582
2761,2761,2761,2021-05-18,0.0027869662634749,0.007438005970483547,0.00776219866900109
2762,2762,2762,2021-05-19,0.0034996105169981,0.006752981053117446,0.007577850260014373
2763,2763,2763,2021-05-20,0.0073590690705579,0.006216232588596145,0.0075490001204178425
2764,2764,2764,2021-05-21,0.0062602999211097,0.005488024037017746,0.007487665397796238
2765,2765,2765,2021-05-24,0.0057891761076003,0.005139024375948186,0.007436621988046706
2766,2766,2766,2021-05-25,0.0092385945517207,0.006429350033597346,0.00765340084794559
2767,2767,2767,2021-05-26,0.0037980680635937,0.006489041542916465,0.007643810190923096
2768,2768,2768,2021-05-27,0.0118006104446283,0.007377349817730546,0.007908878134633448
2769,2769,2769,2021-05-28,0.0066602447065594,0.007457338774820486,0.007717721843101433
2770,2770,2770,2021-05-31,0.0032374508717404,0.006946993727648505,0.0075588647249912
2771,2771,2771,2021-06-01,0.0070500496434552,0.006509284745995406,0.007612264552950725
2772,2772,2772,2021-06-02,0.0073863062939882,0.007226932392074306,0.007596229624149606
2773,2773,2773,2021-06-03,0.0057919300505223,0.006025196313253105,0.007578184976086485
2774,2774,2774,2021-06-04,0.011508069245991,0.006994761221139426,0.0075356037582918
2775,2775,2775,2021-06-07,0.0048970246584274,0.007326675978476827,0.0073816518801998535
2776,2776,2776,2021-06-08,0.0126563544180481,0.008447936933395406,0.0074090701220403295
2777,2777,2777,2021-06-09,0.0030480740526342,0.007580290485124605,0.007008141069999647
2778,2778,2778,2021-06-10,0.0059503907506696,0.0076119826251540654,0.006961743719849219
2779,2779,2779,2021-06-11,0.0041398234515953,0.006138333466274926,0.006680649055964976
2780,2780,2780,2021-06-15,0.0082875789475824,0.006816444324105926,0.006603803163992629
2781,2781,2781,2021-06-16,0.0079431824934412,0.005873809939184545,0.006623279739254205
2782,2782,2782,2021-06-17,0.0061906954518653,0.006502334219030766,0.006785362081558509
2783,2783,2783,2021-06-18,0.0088848731369559,0.007089230696288025,0.007041803158699357
2784,2784,2784,2021-06-21,0.009149254216195,0.008091116849207967,0.007127050070396362
2785,2785,2785,2021-06-22,0.0034259046324737,0.007118781986186225,0.006992078866175599
2786,2786,2786,2021-06-23,0.006565892721264,0.006843324031750786,0.007029065371588157
2787,2787,2787,2021-06-24,0.0045320840292054,0.0065116017472188065,0.0068049458228969534
2788,2788,2788,2021-06-25,0.0070943401473228,0.006153495149292186,0.0069619111602173865
2789,2789,2789,2021-06-28,0.0021791402079125,0.004759472347635686,0.006503745910849967
2790,2790,2790,2021-06-29,0.0044193423567341,0.004958159892487766,0.0063970362751440005
2791,2791,2791,2021-06-30,0.0035739910247629,0.004359779553187546,0.0064130619967164995
2792,2792,2792,2021-07-01,0.0095072406856005,0.005354810884466566,0.006530071093961514
2793,2793,2793,2021-07-02,0.0081807363634709,0.005572090127696186,0.006567901097270214
2794,2794,2794,2021-07-05,0.0044395669651858,0.006024175479150845,0.006503502855111333
2795,2795,2795,2021-07-06,0.008742133188052,0.006888733645414426,0.006371791614257095
2796,2796,2796,2021-07-07,0.0067432455596952,0.007522584552400885,0.006459706895269848
2797,2797,2797,2021-07-08,0.0057041946811682,0.006761975351514425,0.006128651669704138
2798,2798,2798,2021-07-09,0.0079582815114718,0.006717484381114605,0.006362471072505928
2799,2799,2799,2021-07-12,0.0125310578768376,0.008335782563444966,0.006675836173752024
2800,2800,2800,2021-07-13,0.0051100861592875,0.007609373157692065,0.006722039159832605
2801,2801,2801,2021-07-14,0.0064732068209239,0.007555365409937806,0.006635640487134581
2802,2802,2802,2021-07-15,0.0064874984724854,0.007712026168201246,0.006566322200422401
2803,2803,2803,2021-07-16,0.0040848166016771,0.006937333186242306,0.006466042255175343
2804,2804,2804,2021-07-19,0.0078557435360369,0.006002270318082166,0.006417036083703009
2805,2805,2805,2021-07-20,0.0032150346671957,0.005623260019663806,0.006134454200417329
2806,2806,2806,2021-07-21,0.0031637936749167,0.004961377390462365,0.006121972726247947
2807,2807,2807,2021-07-22,0.0039323624230699,0.004450350180579266,0.005996566521572037
2808,2808,2808,2021-07-23,0.0062382141434729,0.004881029688938426,0.006077810812727634
2809,2809,2809,2021-07-26,0.0261870509770662,0.008547291177144287,0.0069869875189058905
2810,2810,2810,2021-07-27,0.0292464240830697,0.013753569060319087,0.00827590579867528
2811,2811,2811,2021-07-28,0.0413864689270029,0.021398104110736327,0.010036245159164273
2812,2812,2812,2021-07-29,0.0074477480061008,0.022101181227342507,0.01022070977732322
2813,2813,2813,2021-07-30,0.0101068568146295,0.022874909761573824,0.0102492629263246
2814,2814,2814,2021-08-02,0.018562261255142,0.021349951817188986,0.010743621254499415
2815,2815,2815,2021-08-03,0.0098354638399948,0.017467759768574006,0.011000568724728413
2816,2816,2816,2021-08-04,0.0046232888325516,0.010115123749683746,0.010804433279228396
2817,2817,2817,2021-08-05,0.0084745783471674,0.010320489817897066,0.010886877697679452
2818,2818,2818,2021-08-06,0.0062694241349062,0.009553003281952407,0.010913793385952691
2819,2819,2819,2021-08-09,0.0104706536442106,0.007934681759766126,0.01103343015417835
2820,2820,2820,2021-08-10,0.0066688541600758,0.007301359823782326,0.010754277596237309
2821,2821,2821,2021-08-11,0.0050556269379798,0.007387827444867966,0.010751684299984562
2822,2822,2822,2021-08-12,0.006232837613207,0.006939479298075886,0.010740238147236139
2823,2823,2823,2021-08-13,0.0069281229010756,0.007071219051309766,0.01076122026288329
2824,2824,2824,2021-08-16,0.0048513305232306,0.0059473544271137655,0.010797720925814411
2825,2825,2825,2021-08-17,0.0125374087731276,0.007121065349724126,0.011020657365675871
2826,2826,2826,2021-08-18,0.0113753723855002,0.008385014439228206,0.011409244876071326
2827,2827,2827,2021-08-19,0.0053763661445149,0.008213720145489784,0.011514605469861714
2828,2828,2828,2021-08-20,0.0129124740969018,0.009410590384655025,0.01194222983528228
2829,2829,2829,2021-08-23,0.005735021885289,0.009587328657066706,0.011918268299178287
2830,2830,2830,2021-08-24,0.0061957250120675,0.008318991904854686,0.010966300396083109
2831,2831,2831,2021-08-25,0.0037938343957379,0.006802684306902225,0.009754272315733977
2832,2832,2832,2021-08-26,0.0074281069732108,0.007213032472641405,0.008137207460791496
2833,2833,2833,2021-08-27,0.0086811625396109,0.0063667701611832255,0.008195941486196739
2834,2834,2834,2021-08-30,0.0107769815739819,0.007375162098921806,0.008227852189023043
2835,2835,2835,2021-08-31,0.0071813031561201,0.0075722777277323254,0.007685901803355334
2836,2836,2836,2021-09-01,0.0245312795981822,0.011719766768221186,0.00838570255374521
2837,2837,2837,2021-09-02,0.0054342059955912,0.011320986572697266,0.008424317656747095
2838,2838,2838,2021-09-03,0.0099086168938858,0.011566477443552246,0.008492605206590828
2839,2839,2839,2021-09-06,0.0095747145986792,0.011326024048491706,0.008649999990580018
2840,2840,2840,2021-09-07,0.0045022399736762,0.010790211412002926,0.008365789815792666
2841,2841,2841,2021-09-08,0.0065401157456951,0.007191978641505506,0.008359659415107872
2842,2842,2842,2021-09-09,0.005789177533652,0.007262972949117666,0.008394590395854166
2843,2843,2843,2021-09-10,0.0122337355221189,0.007727996674764285,0.008680347439135686
2844,2844,2844,2021-09-13,0.0074314553144825,0.007299344817924945,0.00870431564929792
2845,2845,2845,2021-09-14,0.0089922377339066,0.008197344369971025,0.008901501706949158
2846,2846,2846,2021-09-15,0.0063035729535614,0.008150035811544287,0.008604652382207909
2847,2847,2847,2021-09-16,0.0107546677827376,0.009143133861361405,0.008575095020171595
2848,2848,2848,2021-09-17,0.0119993363901439,0.009096254034966406,0.008890474555677739
2849,2849,2849,2021-09-22,0.0065569973716423,0.008921362446398367,0.008587832806855858
2850,2850,2850,2021-09-23,0.0052430267444338,0.008171520248503806,0.008564404466815133
2851,2851,2851,2021-09-24,0.0052761412278372,0.007966033903358965,0.008520614762804166
2852,2852,2852,2021-09-27,0.0150534878817953,0.008825797923170505,0.009056788738330709
2853,2853,2853,2021-09-28,0.0045607607166709,0.007338082788475905,0.00892024844040024
2854,2854,2854,2021-09-29,0.0098817025947466,0.008003023833096767,0.008977417014454318
2855,2855,2855,2021-09-30,0.0025495834050493,0.007464335165219866,0.008585636149267054
2856,2856,2856,2021-10-08,0.0040271140625452,0.007214529732161465,0.008435436668620629
2857,2857,2857,2021-10-11,0.0047754365544749,0.005158919466697385,0.0074946822379679005
2858,2858,2858,2021-10-12,0.007749869362435,0.005796741195850205,0.0076049519221033195
2859,2859,2859,2021-10-13,0.0073242110805012,0.005285242893001125,0.007481884978608815
2860,2860,2860,2021-10-14,0.0050564922414444,0.005786624660280145,0.007266731533026205
2861,2861,2861,2021-10-15,0.0060806674717496,0.006197335342121026,0.007341894747220175
2862,2862,2862,2021-10-18,0.0050191451016853,0.006246077051563105,0.0072694675736959
2863,2863,2863,2021-10-19,0.0028317844631339,0.005262460071702885,0.007128639332242657
2864,2864,2864,2021-10-20,0.0029414582591784,0.004385909507438326,0.0066861499387693
2865,2865,2865,2021-10-21,0.0049694031022565,0.004368491679600746,0.006568909357234728
2866,2866,2866,2021-10-22,0.0034202506893607,0.0038364083231229654,0.006303576640827781
2867,2867,2867,2021-10-25,0.0020968703038448,0.003251953363554866,0.006103257467031753
2868,2868,2868,2021-10-26,0.0070060407607609,0.004086804623080266,0.005924751418366196
2869,2869,2869,2021-10-27,0.0033388115462845,0.004166275280501485,0.0055123454734205095
2870,2870,2870,2021-10-28,0.0047121646278742,0.0041148275856250265,0.005424496295145838
2871,2871,2871,2021-10-29,0.0041186296353396,0.004254503374820806,0.005370953575665162
2872,2872,2872,2021-11-01,0.0027753531268234,0.004390199939416526,0.0052518684279978375
2873,2873,2873,2021-11-02,0.0119964341829638,0.0053882786238571055,0.005106294442339195
2874,2874,2874,2021-11-03,0.005217437088007,0.005764003732201606,0.005137564745736152
2875,2875,2875,2021-11-04,0.0033101394575786,0.005483598698142486,0.004824633167775772
2876,2876,2876,2021-11-05,0.0036609049447425,0.005392053760023065,0.004877553241094496
2877,2877,2877,2021-11-08,0.0026683972082993,0.005370662576318246,0.004812852438511357
2878,2878,2878,2021-11-09,0.002716495384807,0.003514674816686886,0.004714807620908123
2879,2879,2879,2021-11-10,0.0076735237514992,0.004005892149385326,0.004711172115625467
2880,2880,2880,2021-11-11,0.0028256342484743,0.003908991107564466,0.004496954171243233
2881,2881,2881,2021-11-12,0.0029128783452625,0.003759385787668465,0.004394877319044095
2882,2882,2882,2021-11-15,0.0026921656215174,0.0037641394703120854,0.0042335200880806575
2883,2883,2883,2021-11-16,0.0040115727658142,0.004023154946513526,0.004185540453039176
2884,2884,2884,2021-11-17,0.0019406225064402,0.0028765746975017254,0.0041431041693870945
2885,2885,2885,2021-11-18,0.0027795781025914,0.0028673634683251455,0.004135395590502
2886,2886,2886,2021-11-19,0.0046590129702247,0.003216590393317585,0.0041206151080242955
2887,2887,2887,2021-11-22,0.0015583248303886,0.0029898222350918254,0.004031951971882767
2888,2888,2888,2021-11-23,0.0016978878825648,0.0025270852584419455,0.0040129528089646715
2889,2889,2889,2021-11-24,0.0025117079908608,0.0026413023553260653,0.0037989369627789526
2890,2890,2890,2021-11-25,0.0012886902031251,0.0023431247754328055,0.003701312136914219
2891,2891,2891,2021-11-26,0.0016541547944437,0.0017421531402766054,0.003555692621036576
2892,2892,2892,2021-11-29,0.0030317455087678,0.0020368372759524455,0.0035039362340569665
2893,2893,2893,2021-11-30,0.0025911462578173,0.0022154889510029455,0.0034951644783900097
2894,2894,2894,2021-12-01,0.0012918186140793,0.0019715110756466456,0.0029854208798716997
2895,2895,2895,2021-12-02,0.0026856442171493,0.0022509018784514856,0.002864859314592762
2896,2896,2896,2021-12-03,0.0023863982692686,0.0023973505734164657,0.0028208716389589526
2897,2897,2897,2021-12-06,0.004002951084981,0.0025915916886591053,0.002837159550398881
2898,2898,2898,2021-12-07,0.003884776626493,0.0028503177623942456,0.002895082379836676
2899,2899,2899,2021-12-08,0.0024977080139766,0.0030914956423737055,0.0028846639336066572
2900,2900,2900,2021-12-09,0.0083248836476458,0.004219343528473005,0.0029156810715184
2901,2901,2901,2021-12-10,0.0026738119201907,0.004276826258657425,0.002908451436838228
2902,2902,2902,2021-12-13,0.0057147056554798,0.004619177172757186,0.0030418717849438138
2903,2903,2903,2021-12-14,0.0021039935472594,0.004263020556910466,0.003013863590931529
2904,2904,2904,2021-12-15,0.003016069406369,0.004366692835388946,0.0029664586690531856
2905,2905,2905,2021-12-16,0.0033810483326797,0.0033779257723957254,0.0030350503750645906
2906,2906,2906,2021-12-17,0.0035836395921596,0.003559891306789506,0.003073339017424981
2907,2907,2907,2021-12-20,0.0088857337935357,0.004194096934400686,0.0032746114375826474
2908,2908,2908,2021-12-21,0.0036481944625021,0.004502937117449226,0.0033741290391118613
2909,2909,2909,2021-12-22,0.0029434313918846,0.004488409514552346,0.0034334406347937573
2910,2910,2910,2021-12-23,0.0037226358651958,0.004556727021055565,0.003491103866904948
2911,2911,2911,2021-12-24,0.0052660134369238,0.004893201790008406,0.003680500211371552
2912,2912,2912,2021-12-27,0.0032686773599313,0.0037697905032875257,0.003757382238299533
2913,2913,2913,2021-12-28,0.003569217960155,0.0037539952028181056,0.0037829761645560666
2914,2914,2914,2021-12-29,0.0030888044759557,0.003783069819632325,0.00380667417494361
2915,2915,2915,2021-12-30,0.0033394739884431,0.0037064374442817858,0.0039041815737228384
2916,2916,2916,2021-12-31,0.0025173936957112,0.003156713496039266,0.003896169644130548
2917,2917,2917,2022-01-04,0.0047674460831151,0.0034564672406760255,0.004009552873361333
2918,2918,2918,2022-01-05,0.0057435055460623,0.0038913247578574854,0.004092436419127109
2919,2919,2919,2022-01-06,0.0059710093115153,0.004467765724969405,0.0041917808326996
2920,2920,2920,2022-01-07,0.0056414460543732,0.0049281601381554255,0.004341482644147057
2921,2921,2921,2022-01-10,0.009521915173974,0.006329064433807985,0.004398484145400781
2922,2922,2922,2022-01-11,0.0046479557842905,0.006305166374043066,0.0044924909960722004
2923,2923,2923,2022-01-12,0.0022166470045472,0.005599794665740046,0.004325916774599219
2924,2924,2924,2022-01-13,0.0069086633469932,0.005787325472835626,0.004554710574586542
2925,2925,2925,2022-01-14,0.0077658752624947,0.006212211314459926,0.004780891805830623
2926,2926,2926,2022-01-17,0.0059331428046467,0.0054944568405944656,0.004902420114019528
2927,2927,2927,2022-01-18,0.0032786134777983,0.005220588379296025,0.0048878950609547046
2928,2928,2928,2022-01-19,0.0051612786526384,0.005809514708914265,0.00471054005424531
2929,2929,2929,2022-01-20,0.0070219523025846,0.005832172500032545,0.004871195189487333
2930,2930,2930,2022-01-21,0.0064492685223419,0.005568851152001985,0.005038139814747204
2931,2931,2931,2022-01-24,0.0046590399511107,0.005314030581294786,0.005082730485505057
2932,2932,2932,2022-01-25,0.0067465014332877,0.0060076081723926655,0.005153229913903338
2933,2933,2933,2022-01-26,0.0082890914073932,0.006633170723343626,0.0053922972494967625
2934,2934,2934,2022-01-27,0.0101154923312517,0.007251878729077045,0.005704024600501367
2935,2935,2935,2022-01-28,0.0220096885938004,0.010363962743368746,0.006605019082303495
2936,2936,2936,2022-02-07,0.0079235013114624,0.011016855015439085,0.006823306097685368
2937,2937,2937,2022-02-08,0.0117784764847962,0.012023250025740785,0.007264310040022747
2938,2938,2938,2022-02-09,0.0058737851923775,0.011540188782737647,0.007316992854749528
2939,2939,2939,2022-02-10,0.005191346223057,0.010555359561098706,0.007290699553654038
2940,2940,2940,2022-02-11,0.0064315141780981,0.007439724677958245,0.007312628356824648
2941,2941,2941,2022-02-14,0.0079106774354897,0.007437159902763705,0.007420686994020671
2942,2942,2942,2022-02-15,0.0042082458000225,0.0059231137658089655,0.0071676551190706
2943,2943,2943,2022-02-16,0.0027099684406554,0.005290350415464546,0.0070753700074689275
2944,2944,2944,2022-02-17,0.0046825586890536,0.005188592908663865,0.0071927943733978055
2945,2945,2945,2022-02-18,0.0029814497900256,0.004498580031049365,0.007005784204018395
2946,2946,2946,2022-02-21,0.0024736394443072,0.003411172432812865,0.006753772974580895
2947,2947,2947,2022-02-22,0.005568477628298,0.003683218798467966,0.006736407966183338
2948,2948,2948,2022-02-23,0.0025307934259505,0.003647383795526985,0.0067007974875239185
2949,2949,2949,2022-02-24,0.0163247748439671,0.0059758270265096855,0.007232392544253858
2950,2950,2950,2022-02-25,0.0053903523478545,0.006457607538075466,0.007154697308314329
2951,2951,2951,2022-02-28,0.008100525448375,0.0075829847388890256,0.0072333285905063814
2952,2952,2952,2022-03-01,0.0028477511548487,0.007038839444199166,0.007147076743065334
2953,2953,2953,2022-03-02,0.0034237458847767,0.007217429935964406,0.0069888502883743335
2954,2954,2954,2022-03-03,0.0034438335458503,0.004641241676341046,0.0067581237235389575
2955,2955,2955,2022-03-04,0.0054794933801097,0.004659069882792086,0.006537361868722671
2956,2956,2956,2022-03-07,0.0075708745184527,0.004553139696807626,0.005849799293706114
2957,2957,2957,2022-03-08,0.0272945409292959,0.009442497651697065,0.006772229751698185
2958,2958,2958,2022-03-09,0.0598428241753127,0.020726313309804265,0.009061008213151353
2959,2959,2959,2022-03-10,0.0081196854632179,0.021661483693277785,0.009167955845096134
2960,2960,2960,2022-03-11,0.0295386104619039,0.026473307109636624,0.010327349380279318
2961,2961,2961,2022-03-14,0.0213191205347924,0.029222956312904565,0.01103628301631238
2962,2962,2962,2022-03-15,0.0404030801649013,0.03184466416002565,0.012583540289141507
2963,2963,2963,2022-03-16,0.0662720192761506,0.03313050318019323,0.015538958073719036
2964,2964,2964,2022-03-17,0.0183072319157918,0.03516801247070801,0.016281684905868385
2965,2965,2965,2022-03-18,0.0137741324874933,0.03201511687582589,0.016714616991508374
2966,2966,2966,2022-03-21,0.0111909772822871,0.02998948822532483,0.017105546872092252
2967,2967,2967,2022-03-22,0.0091896416075307,0.023746800513850707,0.01742535649891242
2968,2968,2968,2022-03-23,0.0057009659084972,0.011632589840320026,0.01743166546463619
2969,2969,2969,2022-03-24,0.0091792274494568,0.009806988947053025,0.017748257560993633
2970,2970,2970,2022-03-25,0.0074015249715858,0.008532467443871525,0.017323340900404046
2971,2971,2971,2022-03-28,0.0149555878056132,0.009285389548536745,0.017778828303154463
2972,2972,2972,2022-03-29,0.0092064919494226,0.009288759616915127,0.01783149337463292
2973,2973,2973,2022-03-30,0.0076820347543382,0.009684973386083326,0.018061697355560992
2974,2974,2974,2022-03-31,0.0062075013649068,0.009090628169173326,0.01819425714032909
2975,2975,2975,2022-04-01,0.0085128469360545,0.009312892562067066,0.018435638730338814
2976,2976,2976,2022-04-06,0.0078463063303308,0.007891036267010588,0.018548344108920773
2977,2977,2977,2022-04-07,0.0099964497705803,0.008049027831242126,0.01866384769235542
2978,2978,2978,2022-04-08,0.0108359428695797,0.008679809454290425,0.017880104927607027
2979,2979,2979,2022-04-11,0.0118604173999784,0.009810392661304745,0.015595228414495873
2980,2980,2980,2022-04-12,0.0213570657167163,0.012379236417437106,0.016225579855138655
2981,2981,2981,2022-04-13,0.0084465396560686,0.012499283082584665,0.015221195531051255
2982,2982,2982,2022-04-14,0.0104439845980814,0.012588790048084886,0.0147033319150174
2983,2983,2983,2022-04-15,0.0109462378691941,0.012610849048007767,0.013300625139031342
2984,2984,2984,2022-04-18,0.0093179764594099,0.012102360859894065,0.01058852786204369
2985,2985,2985,2022-04-19,0.0065714177077589,0.009145231258102585,0.010029679566423075
2986,2986,2986,2022-04-20,0.0102980762779278,0.009515538582474425,0.00986415308025329
2987,2987,2987,2022-04-21,0.0208404622955523,0.011594834121968604,0.010323652366599252
2988,2988,2988,2022-04-22,0.0166798920293023,0.012741564953990245,0.010680330958112185
2989,2989,2989,2022-04-25,0.030593199071483,0.016996609476404863,0.011865675394444844
2990,2990,2990,2022-04-26,0.032340961956815,0.022150518326216083,0.012968615132890472
2991,2991,2991,2022-04-27,0.0411492078074903,0.02832074463212858,0.014575647648885923
2992,2992,2992,2022-04-28,0.0133264050013775,0.026817933173293625,0.01449806751535089
2993,2993,2993,2022-04-29,0.0436800775098921,0.03221797026941158,0.0161396668277542
2994,2994,2994,2022-05-05,0.008245743121938,0.027748479079502585,0.01616651008335419
2995,2995,2995,2022-05-06,0.008384778584976,0.022957242405134786,0.01627018995097653
2996,2996,2996,2022-05-09,0.0077791105721611,0.016283222958068947,0.016235250124124467
2997,2997,2997,2022-05-10,0.0212309639987821,0.017864134757549867,0.016872614775003097
2998,2998,2998,2022-05-11,0.009760337775143,0.011080186810600046,0.016861371346648942
2999,2999,2999,2022-05-12,0.0100870318431258,0.011448444554837605,0.016825708916817804
3000,3000,3000,2022-05-13,0.0083361855792447,0.011438725953691345,0.016657888353925725
3001,3001,3001,2022-05-16,0.0092830160961649,0.011739507058492105,0.016082933610089944
3002,3002,3002,2022-05-17,0.0082840129873589,0.009150116856207466,0.01607519424491329
3003,3003,3003,2022-05-18,0.0072166992527766,0.008641389151734185,0.015921513990374968
3004,3004,3004,2022-05-19,0.0061379271188244,0.007851568206873905,0.015692546811785932
3005,3005,3005,2022-05-20,0.007351571041153,0.007654645299255566,0.015598908458535602
3006,3006,3006,2022-05-23,0.0044888716799193,0.006695816416006447,0.015499739600067054
3007,3007,3007,2022-05-24,0.0085134850870052,0.006741710835935705,0.015414759067165976
3008,3008,3008,2022-05-25,0.0069463283282315,0.006687636651026685,0.0147531336401507
3009,3009,3009,2022-05-26,0.0181267036472538,0.009085391956712565,0.014822029431481724
3010,3010,3010,2022-05-27,0.0057517366606902,0.008765425080620006,0.0136391026500154
3011,3011,3011,2022-05-30,0.0059161255010694,0.009050875844850027,0.012380777104503703
3012,3012,3012,2022-05-31,0.0087891062623451,0.009106000079918006,0.01083981988806822
3013,3013,3013,2022-06-01,0.006088388685584,0.008934412151388505,0.010495152444459003
3014,3014,3014,2022-06-02,0.0038809479587362,0.006085261013684985,0.008599955799165868
3015,3015,3015,2022-06-06,0.0093427514268959,0.006803463966926125,0.008652194289878148
3016,3016,3016,2022-06-07,0.0090066813435446,0.007421575135421165,0.008681808706952843
3017,3017,3017,2022-06-08,0.0108444955450421,0.007832652991960565,0.008827779419947177
3018,3018,3018,2022-06-09,0.0095801751055895,0.008531010275961665,0.008272979948842766
3019,3019,3019,2022-06-10,0.0061592589046617,0.008986672465146766,0.008101500002629372
3020,3020,3020,2022-06-13,0.009887812136554,0.009095684607078386,0.008092013349935475
3021,3021,3021,2022-06-14,0.0187888747298232,0.011052123284334105,0.008589760452343975
3022,3022,3022,2022-06-15,0.0201818633962537,0.012919596854576425,0.009108753180919634
3023,3023,3023,2022-06-16,0.0083309748558495,0.012669756804628424,0.009110989460371567
3024,3024,3024,2022-06-17,0.0159322390122108,0.014624352826138245,0.009526015163201767
3025,3025,3025,2022-06-20,0.0200852823366634,0.016663846866160126,0.010190174935479815
3026,3026,3026,2022-06-21,0.013762086711643,0.015658489262524087,0.010495437586455528
3027,3027,3027,2022-06-22,0.008340957412485,0.013290308065770345,0.01067887024038723
3028,3028,3028,2022-06-23,0.0064571545112434,0.012915543996849127,0.010580949736779524
3029,3029,3029,2022-06-24,0.0095743579084173,0.011643967776090424,0.010706094002502657
3030,3030,3030,2022-06-27,0.0066559221585606,0.008958095740469865,0.010159866312564885
3031,3031,3031,2022-06-28,0.0079513991144343,0.007795958221028127,0.010264612143695558
3032,3032,3032,2022-06-29,0.0137666874654893,0.008881104231628986,0.010638448427715552
3033,3033,3033,2022-06-30,0.0084229683489813,0.009274266999176566,0.010621013288983941
3034,3034,3034,2022-07-01,0.0071858522028729,0.008796565858067686,0.01067327345647389
3035,3035,3035,2022-07-04,0.0075006638591065,0.008965514198176865,0.010845640880301047
3036,3036,3036,2022-07-05,0.0122019175712678,0.009815617889543566,0.010981791649080662
3037,3037,3037,2022-07-06,0.0091113500974657,0.008884550415938846,0.010986775875457858
3038,3038,3038,2022-07-07,0.0054734651609376,0.008294649778330106,0.010731012523833834
3039,3039,3039,2022-07-08,0.0075329506897862,0.008364069475712766,0.010633525646890818
3040,3040,3040,2022-07-11,0.0075777855307209,0.008379493810035646,0.010701074533846019
3041,3041,3041,2022-07-12,0.0109020977977586,0.008119529855333806,0.010749373851046237
3042,3042,3042,2022-07-13,0.0071155055523478,0.007720360946310225,0.010193499128309315
3043,3043,3043,2022-07-14,0.0061615431118984,0.007857976536502385,0.0095258648290543
3044,3044,3044,2022-07-15,0.011306821925878,0.008612750783720747,0.009667571832388991
3045,3045,3045,2022-07-18,0.0111440575871323,0.009326005195003026,0.009439563193099538
3046,3046,3046,2022-07-19,0.0073425381307141,0.008614093261594125,0.008832765849959096
3047,3047,3047,2022-07-20,0.0032633456176624,0.007843661274657045,0.008332825797864781
3048,3048,3048,2022-07-21,0.005743682802018,0.007760089212680965,0.00820914605450921
3049,3049,3049,2022-07-22,0.0079368298596142,0.007086090799428205,0.00827960678538401
3050,3050,3050,2022-07-25,0.0067737705000977,0.006212033382021286,0.008146245480225934
3051,3051,3051,2022-07-26,0.0034771387433538,0.005438953504549226,0.007994874841406562
3052,3052,3052,2022-07-27,0.0032340032509229,0.005433085031201325,0.007770236943144114
3053,3053,3053,2022-07-28,0.0053012445014794,0.005344597371093606,0.007367120611524595
3054,3054,3054,2022-07-29,0.0073443147861574,0.005226094356402246,0.007315756156152028
3055,3055,3055,2022-08-01,0.0093584886630309,0.005743037988988885,0.007419215035207172
3056,3056,3056,2022-08-02,0.0211451615711102,0.009276642554540165,0.008068953021493061
3057,3057,3057,2022-08-03,0.0099953708966361,0.010628916083682806,0.007963879370320124
3058,3058,3058,2022-08-04,0.0083492894359637,0.011238525070579665,0.007927590767391458
3059,3059,3059,2022-08-05,0.0074957760080941,0.011268817314967006,0.008023891283922719
3060,3060,3060,2022-08-08,0.0025242993434049,0.009901979451041805,0.007785384076952181
3061,3061,3061,2022-08-09,0.0021878550847827,0.006110518153776306,0.0075287207223836946
3062,3062,3062,2022-08-10,0.0046869224019197,0.005048828454833025,0.0072327599892485096
3063,3063,3063,2022-08-11,0.0045009668761352,0.004279163942867326,0.007108258147524101
3064,3064,3064,2022-08-12,0.0035588000827364,0.003491768757795785,0.006984318003278291
3065,3065,3065,2022-08-15,0.0059621394683936,0.004179336782793526,0.006729809314826652
